sk,id,org_inn
8916,0134200000124002874,3808131923
13774,0348200027024000281,7702066157
8920,0131300000624000687,3650002882
8915,0174500001124001928,9204576208
8919,0152200004724000790,5503158829
24489,0354200027524000212,5753028501
6240,0119200000124006949,2460071692
8921,0119200000124006949,2460071692
12629,0169600019424000177,7430039027
8922,0820500000824002405,2540254652
6567,0820500000824002405,2540254652
8923,0101200010524000006,0278173969
10225,0137300039724000035,4003009369
8924,0171200001924001599,7604084334
6623,0848300048224000116,5017106974
12731,0119400000524000023,2463120732
8926,0848300048224000116,5017106974
8146,0818500000824003164,2308265684
8937,0818500000824003164,2308265684
6605,0158200004124000030,6164301470
24712,0372100033824000314,7815022288
8143,0195100000324000008,7710914971
8928,0195100000324000008,7710914971
4661,0356500000924000054,5906147330
6524,0133200001724001007,3702086910
13298,0169600019424000177,7430039027
8930,0119200000124006550,2460071692
24486,0194200000524003285,2016014690
8929,0133200001724001007,3702086910
17542,0173100014724000103,7701903677
10507,0153300063924000007,5644003507
8931,0830500000224001770,3525467658
13979,0860200000824004393,6454140585
8932,0851200000624002512,5406722503
8933,0377300028724000131,0411112575
13299,0176200005524000751,0105072228
8934,0158500000324000016,6163224953
8935,0373100091424000413,7734012806
8939,0102200001324000001,0323080765
8938,0320200025724000127,2540076791
22904,0172200006024000046,7812031703
10438,0744200000224003959,4629026949
14083,0119200000124008076,2460071692
8942,0301200006024000010,0222003789
9774,0187200001724000986,8601032989
6549,0158200004124000028,6164301470
8944,0127200000224002731,3250063658
8947,0134200000124002857,3808131923
8949,0334200000424000059,3808026541
8950,0149200002324002784,5190198362
10439,0172200006124000017,7825457753
10229,0173100008724000023,7702166610
7425,0131200001024003811,3666159455
8953,0131200001024003811,3666159455
16195,0152300011924000600,5504221054
8951,0168200001124000007,7325076044
8952,0173100005524000005,7710537160
230,0139200000124006413,4205120352
8954,0319300010124000248,2457054591
17544,0152300011924000600,5504221054
8955,0139200000124006413,4205120352
9974,0162300005824000110,6606003882
1819,0187300012824000185,8604013215
8957,0187300012824000185,8604013215
13169,0815500000524004497,2130225986
3845,0119200000124006680,2460071692
8961,0817200000324006158,2224164425
8959,0179200001924000233,0917006606
8200,0372200122424000012,7804027460
8960,0372200122424000012,7804027460
10231,0846500000624000221,4826137616
13302,0162300005824000110,6606003882
8962,0187300008424000137,8618002982
8963,0301300020424000152,0274065962
8213,0843500000224002481,4501214152
8972,0843500000224002481,4501214152
8964,0105100000724000022,0814106609
8966,0102100005424000017,0326022754
17545,0205100000124000082,0814044198
10508,0148500001124000019,5027285419
8965,0372500005324000049,7838087330
1507,0318100019124000009,2312038420
8968,0318100019124000009,2312038420
8969,0338300004424000003,4102005975
22906,0332100022724000588,5260037940
8210,0338300004424000003,4102005975
9809,0337100017724000076,4025062831
8970,0387200017824000058,8602000852
8971,0118200004024000001,2308084335
17546,0843500000224002826,4501214152
8976,0356500001424002676,5902046771
13303,0337100017724000076,4025062831
8989,0373100063324000019,7709827266
10835,0119100007824000009,2465021303
22907,0891200000624005480,7536155048
6954,0126300035824000242,3123171001
8979,0126300035824000242,3123171001
8985,0319300168124000032,2409000638
3562,0895100000124000093,7709895509
104,0859200001124004500,6234151768
14140,0248100002024000004,9901003155
8980,0859200001124004500,6234151768
22810,0156200009924000508,5902293851
10235,0330300111524000009,3505002710
8982,0149200002324002790,5190198362
12635,0325100011424000010,3017003414
8984,0891200000624004184,7536155048
3251,0862300039924000193,6617023400
8987,0127200000224002807,3250063658
8230,0319300168124000032,2409000638
8986,0875100007124000005,7727615232
13304,0325100011424000010,3017003414
18395,0187200001724001067,8601032989
7535,0332200045924000006,5262034782
7515,0373100063324000019,7709827266
6806,0332200063924000048,5261015145
13305,0127200000224002924,3250063658
10237,0372200060224000027,7820018618
8991,0320200030624000007,2508117669
13732,0318300018324000026,2358001380
6877,0818600012924000025,2371003845
8236,0307200030624000951,1101486861
9773,0372100004224000016,7808004760
5655,0372200060224000027,7820018618
8994,0187200001724000863,8601032989
10510,0372200082424000100,7807018016
8238,0162600007124000010,6683014889
9560,0134200000124002838,3808131923
10033,0811500001124000022,1655427395
8995,0162600007124000010,6683014889
8997,0153300060624000092,5613000376
9913,0373100094324000461,7724075162
8996,0311300025424000017,1650046318
1545,0107100006824000022,1101481895
8999,0135300007624000046,3912002917
17254,0830500000224002108,3525467658
9004,0851200000624002862,5406722503
13306,0373100094324000461,7724075162
9000,0318200036824000013,2320097620
8243,0372100011324000005,7808042283
9001,0372100011324000005,7808042283
9015,0259200000124000015,6229005200
19316,0128100004324000013,3328473780
10240,0345200016224000015,4703079940
9002,0212100001624000003,1701007327
9023,0328300010124000006,3322000635
9003,0162200011824001467,6670292984
14141,0342200007524000045,6335009172
9007,0848500002624000011,5040146196
12636,0391100004124000004,7534015084
9005,0368300000124000748,7325096322
23627,0318200032124000002,2310052203
9006,0830500000224001917,3525467658
13307,0391100004124000004,7534015084
9011,0190300010824000253,8904074184
9010,0358200010224000045,6104001666
9012,0304100002624000007,0721009401
9009,0374100001224000019,9204553257
1436,0318300186224000007,2311061144
13736,0131200001024004932,3666159455
714,0108500000424001800,1200008200
9025,0108500000424001800,1200008200
9013,0318300186224000007,2311061144
9014,0147200001224000003,4909032670
13308,0176200005524000770,0105072228
9017,0201200000124000062,0274026307
9018,0372200077724000054,7814133757
24501,0318200032124000002,2310052203
7435,0372200077724000054,7814133757
2106,0859200001124004604,6234151768
22908,0128100004324000013,3328473780
9019,0859200001124004604,6234151768
9020,0150200003924000443,5321180330
9021,0372200144124000024,7810214557
13309,0129300008024000065,3428928021
9024,0369100065024000005,7729050901
10244,0158200001324000634,6163049814
7654,0237100000224000020,4027005123
10837,0173200001424000707,7704515009
9027,0318300443824000030,2308029197
9029,0801300011524000031,0229013867
11703,0127200000224002731,3250063658
14142,0139200000124006996,4205120352
1063,0801300011524000031,0229013867
9030,0813500000124006293,1841075736
9031,0859200001124005119,6234151768
13310,0319300010124000248,2457054591
8049,0139200000124006996,4205120352
9033,0356200022824000007,5902027994
13752,0830500000224002074,3525467658
9035,0165200000124000089,7000000934
9034,0128200000124002400,3329013633
9036,0350100000724000009,7812024833
8282,0121300021124000059,2627012993
10634,0358100006224000260,6167063344
9037,0121300021124000059,2627012993
9170,0825500000724001421,3015115200
9264,0106100000924000060,1001017400
1875,0176100004524000011,0105043820
9038,0176100004524000011,0105043820
9039,0859300019624000355,6234147017
389,0321200027324000001,2634049095
20158,0848300044524000089,5047165840
9040,0301100023124000007,0276013335
9701,0391100005424000035,7536104163
9043,0321200027324000001,2634049095
10441,0237100000224000020,4027005123
9044,0862300041824000093,6633022041
13311,0391100005424000035,7536104163
10245,0143100005224000006,4501113475
2242,0373100030824000054,7710247083
13489,0895100000124000099,7709895509
9048,0342100011824000347,6317002858
13312,0387200021524000004,8601032837
10443,0861200000824000013,6504001903
9050,0843500000224002491,4501214152
6968,0351300049424000001,5408150114
9051,0372500005324000050,7838087330
13313,0832100004024000065,5262292776
15074,0190300001224000395,8903008622
19051,0190300001224000395,8903008622
1717,0187300001724000174,8619005217
17551,0320300026924000028,2521000010
8186,0388100000924000014,8701003212
9052,0187300001724000174,8619005217
9054,0351100002924000717,5408106348
22910,0372100032424000033,7825446656
9063,0142300011624000045,6335004456
10247,0388100000924000014,8701003212
9055,0372200127824000008,7810128964
9058,0339300000124000388,4207023869
10248,0229100000224000153,3445926514
9057,0156200009924000397,5902293851
1703,0142300011624000045,6335004456
17553,0358200049624000076,6161053565
8312,0351100008024000026,5405115866
9062,0351100008024000026,5405115866
9061,0319300010124000255,2457054591
13367,0806300010124000045,1004018480
7536,0335300000224000122,3905015619
9065,0335300000224000122,3905015619
14143,0895100000124000099,7709895509
7449,0321300001124000208,2636023448
9068,0369300149924000037,7451241668
938,0373100034524000015,7701012399
2024,0351300051324000068,5404129030
9067,0351300051324000068,5404129030
9070,0346200016124000059,4826074733
13315,0128200000124002400,3329013633
9066,0321300001124000208,2636023448
9069,0351300056524000002,5408152224
18592,0816500000624009696,1435335477
9275,0123200000324000803,2801138822
9078,0173100013924000006,7702361427
9418,0373200020224000055,7714029960
10521,0168300013024000285,7302032650
9072,0817200000324005634,2224164425
10606,0352100005224000003,5504000055
339,0148500001124000020,5027285419
9074,0132400000524000020,5260471018
9084,0187200001724000875,8601032989
9076,0369300149924000035,7451241668
18396,0830500000224002108,3525467658
9277,0372200057024000038,7806045137
9075,0112200000824002011,1701054052
9077,0301100004424000075,0209001038
9079,0356100001424000031,5902290120
9080,0346200001924000004,4826009886
8526,0372200057024000038,7806045137
7848,0362200069024000061,6685002568
22912,0873400004124000030,9710088253
9081,0372100001924000070,7813045265
1793,0372100048824000565,7821006887
1224,0134300008524000109,3819005092
9089,0134300008524000109,3819005092
13319,0124200000624003123,2901186555
9085,0306200012124000001,1001043062
7061,0328100002324000020,3327100048
9083,0136500001124002523,6950233646
9088,0162200011824001369,6670292984
9087,0259200000124000016,6229005200
629,0825500000724001441,3015115200
8337,0351300052524000002,5402135670
9091,0351300052524000002,5402135670
2800,0149200002324002643,5190198362
10250,0149200002324002643,5190198362
9092,0368400000224000314,7329028362
7461,0131200001024003769,3666159455
9093,0131200001024003769,3666159455
1859,0136300033524000113,6924003220
9095,0136300033524000113,6924003220
13745,0825500000724001696,3015115200
6823,0351300274124000163,5443106157
9102,0351300113624000255,5406108452
8347,0351300113624000255,5406108452
10251,0124100005624000003,2901126362
8340,0348100052724000002,5001007713
9096,0348100052724000002,5001007713
9103,0368300000124000718,7325096322
9106,0365100014824000316,7018013613
6685,0307200001724000015,1115003641
9097,0307200001724000015,1115003641
9098,0204100000224000083,0711024344
18397,0128100002124000023,3327103240
9099,0118200004024000003,2308084335
11907,0372200113524000017,7817016593
459,0319300003424000188,8401011420
286,0825500000724001440,3015115200
5446,0373100135024000009,7725289248
9101,0825500000724001440,3015115200
10754,0328100002324000020,3327100048
9107,0352100000524000013,5503085391
9110,0361200015024002942,6501220230
13816,0225100000524000106,3015015527
22914,0318200044424000002,2346012370
9111,0372200280324000008,7813498113
9112,0127100007724000015,3201005124
9164,0148500001124000019,5027285419
1660,0148500001124000019,5027285419
13322,0372200113524000017,7817016593
8364,0319100008124000050,2464035198
9113,0319100008124000050,2464035198
9132,0169300028124000129,7409001630
1326,0162200011824001429,6670292984
7626,0187300014724000386,8617011350
9115,0187300014724000386,8617011350
11006,0318200016424000017,2322023888
8367,0373100014624000039,7715217798
11339,0284100000224000007,8300010413
9116,0373100014624000039,7715217798
17362,0362300093424000105,6662054256
10254,0112200000824002018,1701054052
8370,0138200001424000004,4101120816
1505,0225100000524000106,3015015527
9118,0138200001424000004,4101120816
9196,0172100008724000011,7838459758
9119,0190200000324005408,8901017607
10255,0163100004824000006,6730054024
13817,0135300000924000049,3915005320
2615,0190200000324005471,8901017607
9120,0190200000324005471,8901017607
7548,0190200000324005438,8901017607
2789,0163100004824000006,6730054024
9124,0118300018724000531,2320037148
9743,0816500000624008270,1435335477
9122,0820600002024000105,2508139119
9123,0372200005624000046,7811005690
9125,0373200067024000376,7702036321
14097,0806300010124000045,1004018480
9133,0156100010824000043,5902293442
9126,0372100019724000019,7727615232
1225,0372500008924000019,7801707595
8379,0373200045224000894,7714082636
9128,0373200045224000894,7714082636
14921,0137200001224002310,4027078890
9127,0162200011824001546,6670292984
9129,0119200000124006848,2460071692
9131,0372200278524000044,7842444610
10256,0190200000324005262,8901017607
8385,0156100010824000043,5902293442
9134,0348100052724000005,5001007713
17555,0137200001224002310,4027078890
9140,0318300065124000158,2323023753
10511,0145300020624000032,4716024722
14100,0158300044824000165,6141013187
9138,0152100000324000017,5504098820
22834,0156200009924000507,5902293851
9139,0303200029924000038,0541019009
1127,0861300002924000132,6504010055
13941,0372200287524000024,7807387768
9419,0319100005124000002,2453004840
7721,0127200000824000006,3250058048
13324,0153300000324000037,5603005424
9142,0127200000824000006,3250058048
9633,0815500000524005017,2130225986
280,0187200001724000843,8601032989
9144,0187200001724000843,8601032989
9426,0173100015824000002,7705856731
13819,0369300149924000035,7451241668
22915,0317300301924000766,2225126623
9146,0813500000124006060,1841075736
9147,0351100016424000009,5406011186
2818,0318300146524000055,2346003785
10258,0318300146524000055,2346003785
8392,0158100007624000030,6163072891
9149,0158100007624000030,6163072891
10306,0851200000624003029,5406722503
9441,0803300243624000003,0572012814
9150,0861300002924000132,6504010055
9152,0116100000524000015,1435155080
13328,0118300007324000126,2339010710
9153,0116300000124000660,1435133907
9151,0108100000824000020,1200001162
13866,0335200009824000043,3906040488
9155,0187200001724000933,8601032989
10259,0891200000624004154,7536155048
9156,0119200000124007341,2460071692
20415,0187300005824000182,8622002368
9160,0352100005224000001,5504000055
9451,0277100001524000023,0411008729
6783,0372200074424000035,7820026954
9159,0149200002324002897,5190198362
9161,0187300001224000219,8603032896
9162,0372100037124000254,7813085250
9163,0345100002624000029,4710005610
14604,0168300013024000285,7302032650
9250,0173100009624000052,7707210781
10260,0187200001724000962,8601032989
11034,0173100011124000026,7710054483
13329,0372200074424000035,7820026954
13820,0119200000124007341,2460071692
24713,0187300005824000182,8622002368
9168,0358200010224000046,6104001666
9167,0118300018124000149,2331006416
6767,0361200015024002792,6501220230
9251,0373200068624000234,7705412327
9458,0122200002524001763,2721180057
10261,0173100007824000007,7707329152
4625,0175200000424000315,9102019695
9172,0361200015024002792,6501220230
13330,0217100000424000218,2225008796
9256,0369300152124000047,7433002025
9284,0358100002024000003,6164242708
8414,0119100006024000023,2466127278
8499,0369300152124000047,7433002025
9279,0853300001224000012,5649020538
8416,0160300020724000017,6422010311
9175,0160300020724000017,6422010311
9174,0119100006024000023,2466127278
9176,0372100015124000018,7841308276
9179,0372100005624000035,7830002416
9180,0365100000924000462,7019011979
13331,0333200025624000004,3711009334
9181,0358300056624000007,6123012977
9182,0162100010024000001,6670222659
63,0162100010024000001,6670222659
9183,0187300001724000168,8619005217
1389,0744200000224003716,4629026949
9184,0744200000224003716,4629026949
3343,0851200000624002793,5406722503
9185,0372100005624000037,7830002416
10262,0851200000624002793,5406722503
10755,0711200008524000002,1655025093
9187,0335200014924001198,3904612235
9190,0187200001724000838,8601032989
9201,0322100010824000036,2721000900
9189,0133300012624000047,3719001961
9188,0818500000824003445,2308265684
13332,0119200000124007295,2460071692
9192,0318300119424000570,2308166098
9193,0134300054024000082,3840002898
22918,0173200023324000015,7710878000
9191,0164200001924001482,6831000240
10757,0140100011724000016,4345353389
7642,0134300008524000108,3819005092
9197,0134300008524000108,3819005092
9198,0351300047224000128,5402118883
9770,0132100001624000010,5253000868
10264,0156200009924000358,5902293851
7643,0348200081024001438,5024068656
9200,0348200081024001438,5024068656
13333,0167300000524000341,7202203479
1744,0358100003324000044,6164203071
9257,0139200001524000001,4207052789
22259,0305100001124000038,0814055873
9203,0322300012824000091,2722006679
9237,0825500000724001445,3015115200
10265,0373100113824000002,7708081521
10482,0816500000624008270,1435335477
791,0352300073324000001,5514006955
9205,0352300073324000001,5514006955
15472,0817200000324006847,2224164425
9217,0358100003324000044,6164203071
762,0825500000724001445,3015115200
9329,0108500000424001589,1200008200
275,0362300326324000008,6633017147
22919,0305100001124000038,0814055873
24420,0156200009924000508,5902293851
9220,0253100000224000170,5612014496
9462,0375200008924000013,9102056337
291,0190200000324005201,8901017607
9208,0190200000324005201,8901017607
25192,0354200027524000212,5753028501
8456,0853300001224000013,5649020538
9796,0124200000624002750,2901186555
9209,0853300001224000013,5649020538
18619,0817200000324006847,2224164425
9211,0146200001424000006,4825012212
768,0142200001324009636,6315909640
13821,0853500000324003945,5610223825
9212,0162200019624000001,6630010908
11009,0851200000624003029,5406722503
1961,0241100000124000082,4401001182
7082,0173200001424000641,7704515009
18109,0711200011024000226,1659013660
12185,0322200027424000123,2721185023
9215,0371300134724000052,7610015530
5179,0848600008924000162,5045062461
9216,0278100001124000006,7900000662
9214,0136500001124002524,6950233646
8465,0184200000624000516,2983004281
9219,0184200000624000516,2983004281
9218,0372200180124000030,7801451488
16051,0121200004724000727,2636210166
13337,0387200007224000009,8614005598
9223,0319100038624000076,2466016747
8470,0369300073224000003,7404042908
9224,0369300073224000003,7404042908
22920,0121200004724000727,2636210166
8472,0816500000624007056,1435335477
9697,0255200000124000022,5835004660
9225,0132300007524000401,5253001036
9226,0816500000624007056,1435335477
9242,0137300004424000038,4009005096
9234,0373100094124000004,7704053410
9243,0167200003424003079,7202203221
9228,0149200002324002729,5190198362
9229,0867300000924000048,7203372222
17563,0187300014724000703,8617011350
9231,0373100094324000459,7724075162
11039,0173200005024000008,7710071979
9891,0132200000124000015,5200000021
7489,0372200240124000029,7816416616
9233,0372200240124000029,7816416616
9235,0120300006524000135,2511004094
10525,0124200000624002750,2901186555
9248,0217100000424000218,2225008796
10272,0131200001024004570,3666159455
9239,0121300045724000066,2630046431
9240,0846500000624000215,4826137616
13339,0132200000124000015,5200000021
580,0846500000624000215,4826137616
1304,0356500001424002852,5902046771
9241,0356500001424002852,5902046771
24422,0139200000124009651,4205120352
9244,0180300007424000018,1906005105
13340,0278100001124000006,7900000662
9246,0865200000324000505,7017350944
9247,0372200023824000007,7827001282
10273,0187200001724000925,8601032989
8490,0173100009624000052,7707210781
9252,0158300007724000024,6164056684
9253,0362300039124000148,6661002248
10444,0255200000124000022,5835004660
9641,0173200005024000008,7710071979
9661,0306100012424000092,1001040791
10275,0373100064124000062,7714149859
8500,0847500000624000015,4900000184
9254,0328100003624000045,3327102091
22921,0318300469424000028,2315076543
11045,0175100007024000011,9102069262
9258,0847500000624000015,4900000184
9260,0190200000324005473,8901017607
9259,0311100016924000016,1655018804
20079,0173100005024000021,7714549751
10277,0111300063224000157,1644035822
9262,0188100001124000012,8709013477
9263,0340100006424000032,4341017756
14608,0848300045424000622,5032203563
14681,0337100017724000080,4025062831
10278,0321200014124000349,2633001661
9266,0131200001024004550,3666159455
9267,0311100029324000017,5260001076
12460,0335200014924001321,3904612235
22923,0119200000124008715,2460071692
6941,0862100000424000019,6610001253
9269,0862100000424000019,6610001253
9268,0891200000624004186,7536155048
9833,0138100004424000021,4101117450
9271,0102200001624001205,0323825390
6943,0190200000324005580,8901017607
7836,0190300003724000243,8905001855
12077,0318200021324000006,2332016135
9272,0172400000724000019,7841077004
9285,0342200021424000012,6316112505
9630,0123600000924000016,2822004097
11932,0150200003924000443,5321180330
9280,0873500000624000012,7714823958
22924,0251100000824000064,5406019019
9274,0119300019824000545,2466203803
13342,0150200003924000443,5321180330
4426,0171300007824000090,7611002653
9278,0817200000324006159,2224164425
3430,0322300035024000006,2718000145
9283,0322300035024000006,2718000145
9282,0373100087724000006,7731189428
17568,0174500001124002551,9204576208
8539,0150300002424000051,5320009033
9288,0150300002424000051,5320009033
9289,0351100002324000093,5401109396
9769,0324100001124000217,2902015753
9290,0848300047224000247,5024155700
7759,0853500000324003500,5610223825
9294,0169300000324001217,7446011940
9308,0358200049624000058,6161053565
24439,0156200009924000507,5902293851
9291,0853500000324003500,5610223825
9292,0356100005424000015,5904157090
9293,0816500000624007261,1435335477
3644,0145200000424000688,7842434812
10281,0145200000424000688,7842434812
10282,0131200001024004590,3666159455
4460,0809500000324001247,1326250209
9296,0190200000324005205,8901017607
15188,0129300014924000216,3444059139
22926,0380100001124000005,1901022763
8548,0277100001524000022,0411008729
9299,0277100001524000022,0411008729
10283,0318200050224000013,2352036179
13344,0859200001124005709,6234151768
2669,0156200009924000391,5902293851
25027,0811500001124000026,1655427395
9306,0372100002124000071,7801028057
4693,0372100002124000071,7801028057
9300,0156200009924000391,5902293851
10535,0122300006124000474,2702015107
7985,0361300025724000135,6505001864
9301,0361300025724000135,6505001864
9302,0891200000624004190,7536155048
9899,0161300000124000432,6501026762
7823,0172200006024000046,7812031703
13345,0161300000124000432,6501026762
18258,0153100007624000023,5610085879
5497,0134200000124002650,3808131923
3767,0102200001624001125,0323825390
13346,0304300005024000020,0704001917
4839,0190200000324005432,8901017607
16969,0173100003524000071,7703672351
21251,0153100007624000023,5610085879
9309,0119200000124006965,2460071692
9310,0123200000324000741,2801138822
8733,0142200001324009499,6315909640
9463,0142200001324009499,6315909640
9336,0349100014524000016,5190132971
8571,0163100004024000018,6730016879
9311,0163100004024000018,6730016879
9312,0123200000324000769,2801138822
5327,0335300019124000148,3906029237
9340,0335300019124000148,3906029237
9313,0318200015324000013,2329019947
9314,0352100017024000001,7708652888
4032,0142200001324009623,6315909640
9315,0142200001324009623,6315909640
10284,0134200000124002650,3808131923
8577,0372200278524000041,7842444610
9316,0372200278524000041,7842444610
22928,0818500000824003869,2308265684
3375,0869200000224004105,7451402146
9474,0143100009624000005,4501164254
8582,0318100019324000015,2310018604
9319,0318100019324000015,2310018604
9378,0362200069024000061,6685002568
9318,0338200008224000013,4101084854
8974,0368300000124000743,7325096322
9320,0174500001124001824,9204576208
9321,0891200000624004269,7536155048
13823,0368300000124000743,7325096322
10285,0869200000224004105,7451402146
6769,0169600016024000023,7440004200
8590,0826500000924002501,3123484942
9325,0372100003424000542,7801002274
9324,0142200001324008444,6315909640
13200,0372200087024000023,7806026470
22929,0373100087824000027,7701010810
9328,0367100016824000005,7202127274
10287,0318200079624000010,2348019614
10000,0321300052724000136,2630031499
9327,0329200062224003551,3444195533
8599,0272100000424000014,7808024083
9330,0272100000424000014,7808024083
4637,0190200000324005472,8901017607
9345,0380200000124002515,1901089567
9346,0817200000324005583,2224164425
10288,0319100025424000021,2466000063
9333,0174500001124001822,9204576208
7690,0332200045924000008,5262034782
9332,0369100005024000004,7452000369
7920,0372200049724000061,7807025800
9334,0372200049724000061,7807025800
9335,0321200010124000134,2632056918
21263,0859300019624000440,6234147017
8608,0187200001724000925,8601032989
9337,0376100002724000013,0105014177
9339,0187200001724000925,8601032989
11047,0123600000924000016,2822004097
26745,0120200003924000011,2540178592
9751,0318400000724000124,2309023448
9342,0318300027224000049,2315076328
9341,0174500001124002096,9204576208
19977,0149200002324003543,5190198362
9360,0332200024424000004,5231001226
2713,0190200000324005262,8901017607
13867,0335200009824000044,3906040488
9343,0190200000324005262,8901017607
10290,0373100093224000082,7707306652
10720,0321300052724000136,2630031499
9348,0162200011824001413,6670292984
10291,0338200008224000014,4101084854
9351,0121100008324000017,2630045237
9347,0318200074724000005,2308020148
12588,0119300019824000650,2466203803
9352,0306500000324000339,1001334128
24440,0149200002324003543,5190198362
9395,0322200016324000033,2721009324
8170,0875300029224000073,9110086945
9364,0875300029224000073,9110086945
5796,0329200062224003314,3444195533
13943,0119300019824000650,2466203803
8617,0277100001524000024,0411008729
9356,0277100001524000024,0411008729
9355,0859200001124005122,6234151768
11710,0345200019524000020,4703065538
7996,0853500000324003416,5610223825
9358,0853500000324003416,5610223825
8618,0139200000124006024,4205120352
9359,0139200000124006024,4205120352
17575,0124200000624003733,2901186555
9361,0356500002624000155,5908078603
9362,0162200011824001336,6670292984
9363,0154300014624000441,5701000745
4201,0373100135024000008,7725289248
22931,0373200045224001066,7714082636
9366,0138200001424000003,4101120816
13944,0135300000924000050,3915005320
9369,0172100001624000004,7801006455
9368,0335200007524000025,3906055276
13815,0190300003724000297,8905001855
5035,0321500000524000125,2627026682
9371,0321500000524000125,2627026682
9372,0139200000124006197,4205120352
12686,0121300035324000064,2632033540
18740,0318200034624000001,2338009141
3102,0859200001124004545,6234151768
13350,0121300035324000064,2632033540
9374,0358200051224000004,6166052727
9373,0859200001124004545,6234151768
7275,0361200014424000013,6501233462
9375,0361200014424000013,6501233462
4063,0380200000124002343,1901089567
9376,0380200000124002343,1901089567
5053,0208100000224000014,1200000345
9377,0208100000224000014,1200000345
4599,0817200000324005746,2224164425
9398,0173100009224000029,7706406291
24441,0102200001624001577,0323825390
3705,0112200000824002018,1701054052
11951,0136500001124002715,6950233646
9380,0112200000824002018,1701054052
10294,0817200000324005746,2224164425
3002,0157200000324000445,6027090066
9383,0157200000324000445,6027090066
9382,0335300045324000114,3904013344
10295,0318300254124000095,2320051791
8004,0853500000324003401,5610223825
9384,0853500000324003401,5610223825
8831,0173100007424000008,7703381225
9385,0158200001324000664,6163049814
9386,0121100008324000018,2630045237
9387,0356100005424000016,5904157090
9388,0132300001724000285,5249022001
10296,0173100007424000008,7703381225
9702,0153300016324000021,5621005177
10449,0153300016324000021,5621005177
7283,0318200064324000069,2309022780
9389,0318200064324000069,2309022780
20974,0303200075424000019,0572000294
10002,0124200000624002863,2901186555
10297,0145300000124000096,4714011083
4727,0318300171124000088,2308026936
12689,0358200051224000006,6166052727
7286,0190200000324005327,8901017607
9391,0318300171124000088,2308026936
20197,0895100000124000173,7709895509
13353,0358200051224000006,6166052727
8670,0142200001324009748,6315909640
9393,0142200001324009748,6315909640
7097,0848300060524000074,5040137917
9394,0818500000824003460,2308265684
13354,0859200001124005691,6234151768
5302,0809500000324001156,1326250209
10298,0848300060524000074,5040137917
9397,0175200000424000342,9102019695
9399,0809500000324001156,1326250209
13883,0141500000224000013,4401186455
9400,0143100005224000006,4501113475
14630,0141500000224000013,4401186455
10721,0124200000624002863,2901186555
9404,0358200052124000053,6151000074
9726,0376200013824000004,0105020163
9403,0122300030624000016,2714001317
9409,0380200000124002571,1901089567
9402,0135100005924000022,3906227454
9405,0891200000624004116,7536155048
9407,0131200001024004029,3666159455
9406,0332300013724000051,5228003600
7246,0345300106324000140,4703032701
9410,0843500000224002443,4501214152
12503,0162200011824001564,6670292984
13948,0162200011824001564,6670292984
9411,0818500000824003365,2308265684
962,0148200002424000003,5024085154
9413,0169300000324001165,7446011940
9414,0372200146524000036,7817032027
10301,0373100014624000059,7715217798
22933,0830500000224002031,3525467658
13355,0376200013824000004,0105020163
7790,0131200001024003648,3666159455
9420,0131200001024003648,3666159455
17577,0853300007524000032,5635020993
9492,0158200001324000621,6163049814
9526,0372100030624000643,7813045441
5392,0119200000124006964,2460071692
9421,0119200000124006964,2460071692
5905,0818500000824003258,2308265684
9540,0825500000724001439,3015115200
24442,0303200075424000019,0572000294
5070,0891200000624004154,7536155048
10302,0825500000724001439,3015115200
22934,0124200000624004116,2901186555
9422,0818500000824003258,2308265684
9423,0891200000624004154,7536155048
9425,0373100134524000396,7722319952
16923,1056500004124000016,5902004644
8698,0332200066024000002,5260235620
5493,0145200000424000673,7842434812
11103,0172300006124000006,7814128901
9427,0332200066024000002,5260235620
8020,0142200002624000008,6315856300
9428,0142200002624000008,6315856300
9501,0277100001524000025,0411008729
17578,1056500004124000016,5902004644
5064,0190200000324005211,8901017607
10304,0891200000624004274,7536155048
9429,0190200000324005211,8901017607
3299,0891200000624004274,7536155048
13357,0355100010924000026,5836012520
9432,0853500000324003604,5610223825
9430,0373100029524000118,7729040491
9431,0162200011824001543,6670292984
22935,0301300275424000133,0274037500
13388,0146200001424000006,4825012212
13949,0146200001424000006,4825012212
4427,0809500000324001191,1326250209
3875,0301200074024000004,0205002062
9435,0809500000324001191,1326250209
7298,0873500000624000010,7714823958
9436,0873500000624000010,7714823958
8813,0356500005324000105,5905061577
10305,0356500005324000105,5905061577
7949,0361300025724000139,6505001864
9437,0361300025724000139,6505001864
14417,0335200009824000048,3906040488
13950,0859200001124004992,6234151768
10451,0302300054824000048,0303005270
3585,0825500000724001446,3015115200
9440,0120300012724000088,2504001783
9439,0825500000724001446,3015115200
10307,0860200000824004130,6454140585
9445,0162200011824001445,6670292984
9444,0311200046524000055,1659048020
9443,0352300003424000034,5505016361
10308,0335200007524000022,3906055276
22936,0310200000324001499,1516613034
7065,0119100015524000016,2466236372
9447,0816500000624006914,1435335477
9446,0119100015524000016,2466236372
17580,0188200001224000001,8709007480
9448,0154200000724000366,5753040072
9450,0162200011824001352,6670292984
10309,0853300000524000038,5639020659
6925,0335300019124000164,3906029237
13361,0127200000824000006,3250058048
9454,0116100003624000030,1435063022
12752,0324300098824000099,2925005663
9601,0190200000324005307,8901017607
